counter,StopId,StopName,StreetNum,OnStreet,AtStreet,UTAStopID,latitude,longitude
5065,20460,US HWY 89 @ 1065 E ,1065,E US HWY 89 ,1050 E ,629229,41.16292102,-111.9515311
5066,20461,US HWY 89 @ 1500 E ,1500,E US HWY 89 ,1475 E ,629230,41.15823504,-111.9440351
5067,20758,CHAMBERS AVE @ 982 E ,982,E CHAMBERS AVE ,1475 E ,629234,41.16487102,-111.953057
5068,20759,CHAMBERS AVE @ 928 E (S. OGDEN) ,928,E CHAMBERS AVE ,1475 E ,629235,41.16581897,-111.9559519
5069,20990,300 W @ 4910 S ,4910,S 300 W ,4900 S ,629241,41.17412304,-111.982872
5070,20939,SOUTHPOINTE DR @ 5251 S ,5251,S SOUTHPOINTE DR ,5250 S ,629242,41.16884297,-111.970516
5071,20991,5000 S @ 300 E ,300,E 5000 S ,300 E ,629243,41.17251396,-111.974191
5072,20992,SOUTHPOINTE RD @ 5250 S ,5250,S SOUTHPOINTE RD ,300 E ,629244,41.16901796,-111.970648
5073,21206,HARRISON BLVD @ 4401 S (OGDEN) ,4401,S HARRISON BLVD ,4600 S ,629249,41.18429096,-111.9531521
5074,20447,HARRISON BLVD @ 5745 S ,5745,S HARRISON BLVD ,5700 S ,630006,41.15858696,-111.939895
5075,11666,HARRISON BLVD @ 5552 S ,5552,S HARRISON BLVD ,5600 S ,630026,41.16311497,-111.9408709
5076,23382,US HWY 89 @ 5985 S ,5985,S US HWY 89 ,5600 S ,630032,41.15370696,-111.9383939
5077,11810,US HWY 89 @ 6530 S (UINTAH) ,6530,S US HWY 89 ,6550 S ,630033,41.14244104,-111.917608
5078,11477,US HWY 89 @ 6520 S ,6520,S US HWY 89 ,6550 S ,630034,41.14039704,-111.915811
5079,13898,US HWY 89 @ 6190 S ,6190,S US HWY 89 ,6200 S ,630035,41.15240403,-111.936218
5080,11806,HARRISON BLVD @ 5650 S (S. OGDEN) ,5650,S HARRISON BLVD ,5700 S ,630036,41.159461,-111.939596
5081,13978,1000 W @ 757 N ,757,N 1000 W ,800 N ,632001,41.12488297,-112.045397
5082,14511,1000 W @ 645 N ,645,N 1000 W ,800 N ,632002,41.12302103,-112.045379
5083,13979,1000 W @ 519 N ,519,N 1000 W ,525 N ,632003,41.12093204,-112.0453771
5084,13980,1000 W @ 345 N ,345,N 1000 W ,300 N ,632004,41.11875903,-112.045382
5085,13956,1000 W @ 404 N ,404,N 1000 W ,300 N ,632006,41.11898902,-112.045201
5086,8945,1000 W @ 762 N ,762,N 1000 W ,800 N ,632008,41.12481502,-112.045181
5087,12873,ANTELOPE DR @ 1005 W ,1005,W ANTELOPE DR ,1000 W ,632009,41.08927302,-112.045909
5088,12874,ANTELOPE DR @ 1136 W ,1136,W ANTELOPE DR ,1100 W ,632010,41.08919104,-112.048457
5089,12875,ANTELOPE DR @ 1326 W ,1326,W ANTELOPE DR ,1250 W ,632011,41.08918803,-112.051871
5090,12880,2000 W @ 917 S ,917,S 2000 W ,1250 W ,632016,41.09951898,-112.064513
5091,12881,2000 W @ 699 S ,699,S 2000 W ,700 S ,632017,41.10532697,-112.0644559
5092,12882,2000 W @ 145 S ,145,S 2000 W ,75 S ,632018,41.111691,-112.064467
5093,8624,2000 W @ 262 N ,262,N 2000 W ,300 N ,632019,41.117321,-112.064428
5094,8634,2000 W @ 261 N (WEST POINT) ,261,N 2000 W ,300 N ,632029,41.11736504,-112.064585
5095,12900,2000 W @ 150 S ,150,S 2000 W ,75 S ,632030,41.11167403,-112.064618
5096,12901,2000 W @ 790 S ,790,S 2000 W ,700 S ,632031,41.10220302,-112.064721
5097,12902,2000 W @ 1110 S ,1110,S 2000 W ,1100 S ,632032,41.09849501,-112.064713
5098,12906,ANTELOPE DR @ 1711 W ,1711,W ANTELOPE DR ,BANBURY RD ,632035,41.08895597,-112.059031
5099,12909,ANTELOPE DR @ 1101 W ,1101,W ANTELOPE DR ,1100 W ,632038,41.08896101,-112.048463
5100,12903,2000 W @ 1170 S ,1170,S 2000 W ,1175 S ,632042,41.09705097,-112.064721
5101,12910,ANTELOPE DR @ 955 W ,955,W ANTELOPE DR ,1000 W ,632044,41.08904504,-112.043941
5102,12912,ANTELOPE DR @ 435 W ,435,W ANTELOPE DR ,1000 W ,632046,41.08912804,-112.034018
5103,21171,2000 W @ 1189 S ,1189,S 2000 W ,1175 S ,632047,41.096392,-112.064541
5104,13958,1000 W @ 620 N ,620,N 1000 W ,800 N ,632067,41.12286401,-112.045212
5105,12522,MAIN ST @ 291 N ,291,N MAIN ST ,300 N ,633016,41.11761401,-112.026211
5106,8877,STATE ST @ 180 S ,180,S STATE ST ,200 S ,633018,41.11099296,-112.0236291
5107,18442,STATE ST @ 712 S ,712,S STATE ST ,700 S ,633026,41.10283596,-112.014833
5108,13834,1450 S @ 1360 E ,1360,E 1450 S ,1350 E ,633034,41.09275096,-111.998891
5109,13835,1450 S @ 1498 E ,1498,E 1450 S ,1500 E ,633035,41.092762,-111.997502
5110,13836,ROBINS DR @ 2121 N ,2121,N ROBINS DR ,ANTELOPE DR ,633036,41.091051,-111.997382
5111,8916,ANTELOPE DR @ 1650 W ,1650,W ANTELOPE DR ,1700 W ,633039,41.08931201,-111.995874
5112,13942,ROBINS DR @ 2122 N ,2122,N ROBINS DR ,ANTELOPE DR ,633041,41.09103798,-111.997253
5113,13943,1700 W @ 2250 N ,2250,N 1700 W ,1450 N ,633042,41.09254598,-111.997254
5114,13944,1450 S @ 1348 E ,1348,E 1450 S ,1350 E ,633043,41.09287699,-111.9990769
5115,13945,1450 S @ 1252 E ,1252,E 1450 S ,1250 E ,633044,41.09287296,-112.000299
5116,8936,STATE ST @ 151 S (CLEARFIELD) ,151,S STATE ST ,150 S ,633059,41.11145304,-112.023765
5117,8861,ANTELOPE DR @ 2025 W (LAYTON) ,2025,W ANTELOPE DR ,MAIN ST ,633076,41.08927098,-112.001936
5118,8862,ANTELOPE DR @ 345 E (CLEARFIELD) ,345,E ANTELOPE DR ,400 E ,633077,41.08923701,-112.018783
5119,12868,ANTELOPE DR @ 181 W ,181,W ANTELOPE DR ,400 E ,633078,41.08933198,-112.022837
5120,12869,ANTELOPE DR @ 50 W ,50,W ANTELOPE DR ,MAIN ST ,633079,41.08933303,-112.027356
5121,12913,ANTELOPE DR @ 301 W ,301,W ANTELOPE DR ,MAIN ST ,633081,41.08911197,-112.030211
5122,12914,ANTELOPE DR @ 15 W ,15,W ANTELOPE DR ,MAIN ST ,633082,41.08909801,-112.027013
5123,12915,ANTELOPE DR @ 150 E ,150,E ANTELOPE DR ,MAIN ST ,633083,41.08910201,-112.023334
5124,19160,STATE ST @ 448 S ,448,S STATE ST ,450 S ,633085,41.10749901,-112.019991
5125,8649,ANTELOPE DR @ 1851 W ,1851,W ANTELOPE DR ,MAIN ST ,633086,41.08905399,-112.0001309
5126,5053,MAIN ST @ 2030 N (LAYTON) ,2030,N MAIN ST ,450 S ,633087,41.09039502,-112.0021289
5127,19161,STATE ST @ 325 S ,325,S STATE ST ,450 S ,633089,41.10908499,-112.0213771
5128,12483,STATE ST @ 1299 S ,1299,S STATE ST ,1000 E ,633090,41.09455102,-112.006271
5129,12484,STATE ST @ 1151 S (CLEARFIELD) ,1151,S STATE ST ,1000 E ,633091,41.096922,-112.008618
5130,11424,STATE ST @ 835 S ,835,S STATE ST ,1000 E ,633093,41.10101799,-112.0126931
5131,11425,STATE ST @ 571 S ,571,S STATE ST ,550 S ,633095,41.10584498,-112.0176791
5132,5063,MAIN ST @ 656 N ,656,N MAIN ST ,650 N ,633097,41.12376697,-112.025901
5133,11430,MAIN ST @ 820 N ,820,N MAIN ST ,800 N ,633098,41.12595404,-112.025884
5134,11431,MAIN ST @ 1168 N ,1168,N MAIN ST ,800 N ,633099,41.12956399,-112.025888
5135,5068,MAIN ST @ 1802 N (SUNSET) ,1802,N MAIN ST ,1800 N ,633102,41.14034903,-112.025912
5136,3906,MAIN ST @ 1799 N (SUNSET) ,1799,N MAIN ST ,1800 N ,633103,41.13947303,-112.026214
5137,12518,MAIN ST @ 1299 N (SUNSET) ,1299,N MAIN ST ,1300 N ,633105,41.132192,-112.026215
5138,12519,MAIN ST @ 1115 N ,1115,N MAIN ST ,1300 N ,633106,41.12950298,-112.0262149
5139,3910,MAIN ST @ 799 N ,799,N MAIN ST ,800 N ,633107,41.12499096,-112.026183
5140,12520,MAIN ST @ 649 N ,649,N MAIN ST ,650 N ,633108,41.12228803,-112.026187
5141,3916,13TH ST @ 1601 S ,1601,S 13TH ST ,1700 S ,633113,41.09054204,-112.0189911
5142,3917,13TH ST @ 1600 S ,1600,S 13TH ST ,1700 S ,633114,41.09030102,-112.018488
5143,14033,13TH ST @ 1500 S ,1500,S 13TH ST ,A ST ,633115,41.09214298,-112.020389
5144,14053,13TH ST @ 1000 S ,1000,S 13TH ST ,E ST ,633117,41.09972096,-112.026796
5145,12527,STATE ST @ 860 S ,860,S STATE ST ,650 N ,633119,41.10139604,-112.013411
5146,12529,STATE ST @ 1148 S (CLEARFIELD) ,1148,S STATE ST ,1500 S ,633121,41.09691096,-112.008994
5147,3928,MAIN ST @ 2065 N (LAYTON) ,2065,N MAIN ST ,ANTELOPE AVE ,633125,41.09009101,-112.002232
5148,20731,13TH ST @ 1380 S ,1380,S 13TH ST ,B ST ,633132,41.09426297,-112.022291
5149,20727,13TH ST @ 1166 S ,1166,S 13TH ST ,E ST ,633133,41.09939496,-112.026838
5150,12866,ANTELOPE DR @ 2190 W (LAYTON) ,2190,W ANTELOPE DR ,1000 E ,633137,41.08926303,-112.0060631
5151,12867,ANTELOPE DR @ 761 E (CLEARFIELD) ,761,E ANTELOPE DR ,DEMETRO DR ,633138,41.08920596,-112.011809
5152,12872,ANTELOPE DR @ 600 W ,600,W ANTELOPE DR ,1000 E ,633140,41.08928499,-112.037402
5153,12917,ANTELOPE DR @ 2191 W ,2191,W ANTELOPE DR ,1000 E ,633143,41.08903402,-112.006386
5154,20729,13TH ST @ 1450 S ,1450,S 13TH ST ,A ST ,633149,41.09239798,-112.021021
5155,20730,ANTELOPE DR @ 421 E (CLEARFIELD) ,421,E ANTELOPE DR ,A ST ,633150,41.088986,-112.016862
5156,20761,ANTELOPE DR @ 326 W ,326,W ANTELOPE DR ,300 W ,633151,41.08934504,-112.032572
5157,20769,MAIN ST @ 364 N ,364,N MAIN ST ,300 N ,633152,41.11897902,-112.025922
5158,14043,ANTELOPE DR @ 915 W ,915,W ANTELOPE DR ,1000 W ,633154,41.08928202,-112.042431
5159,13205,ANTELOPE DR @ 1991 W ,1991,W ANTELOPE DR ,GREGORY DR ,633155,41.08904696,-112.003426
5160,20937,STATE ST @ 580 S ,580,S STATE ST ,GREGORY DR ,633162,41.105194,-112.017309
5161,20995,PARC CIRCLE @ 485 S ,485,S PARC CIRCLE ,MAIN ST ,633166,41.107537,-112.025118
5162,20996,13TH ST @ 708 S ,708,S 13TH ST ,700 S ,633168,41.10412104,-112.0304181
5163,20997,13TH ST @ 710 S ,710,S 13TH ST ,700 S ,633169,41.10401797,-112.030532
5164,21239,MAIN ST @ 30 N ,30,N MAIN ST ,CENTER ST ,633174,41.11449197,-112.025837
5165,12925,ANTELOPE DR @ 1159 W ,1159,W ANTELOPE DR ,1200 W ,634001,41.08906398,-111.986707
5166,13839,ANTELOPE DR @ 415 W ,415,W ANTELOPE DR ,ALDER RD ,634003,41.08906603,-111.974326
5167,20384,UNIVERSITY PKWY @ 2100 N ,2100,N UNIVERSITY PKWY ,GREGORY DR ,634004,41.09131896,-111.987713
5168,13469,HILL FIELD RD @ 1890 N ,1890,N HILL FIELD RD ,1900 N ,634005,41.08758698,-111.973328
5169,13973,ANTELOPE DR @ 448 W ,448,W ANTELOPE DR ,HILL FIELD RD ,634006,41.08928898,-111.974495
5170,13975,ANTELOPE DR @ 800 W ,800,W ANTELOPE DR ,HILL FIELD RD ,634007,41.089281,-111.981368
5171,20385,UNIVERSITY PKWY @ 2526 N ,2526,N UNIVERSITY PKWY ,2525 N ,634009,41.09757902,-111.987585
5172,13471,HILL FIELD RD @ 2510 N ,2510,N HILL FIELD RD ,2525 N ,634010,41.09691803,-111.973294
5173,13472,HILL FIELD RD @ 2798 N ,2798,N HILL FIELD RD ,2525 N ,634011,41.10069596,-111.973271
5174,13473,HILL FIELD RD @ 2954 N ,2954,N HILL FIELD RD ,HWY 193 ,634012,41.10214503,-111.973264
5175,20410,2000 E @ 875 S ,875,S 2000 E ,HWY 193 ,634017,41.10166198,-111.988652
5176,20386,2000 E @ 888 S ,888,S 2000 E ,HWY 193 ,634018,41.10156301,-111.988806
5177,20387,UNIVERSITY PKWY @ 2513 N ,2513,N UNIVERSITY PKWY ,2525 N ,634020,41.09738898,-111.987782
5178,20388,HILL FIELD RD @ 2901 N ,2901,N HILL FIELD RD ,2525 N ,634021,41.101988,-111.9735539
5179,20389,HILL FIELD RD @ 2875 N ,2875,N HILL FIELD RD ,2525 N ,634022,41.09994702,-111.973561
5180,20390,HILL FIELD RD @ 2441 N ,2441,N HILL FIELD RD ,2475 N ,634023,41.09557696,-111.9735789
5181,20391,HILL FIELD RD @ 2085 N ,2085,N HILL FIELD RD ,2000 N ,634024,41.09044099,-111.973623
5182,20402,UNIVERSITY PKWY @ 2750 N (LAYTON) ,2750,N UNIVERSITY PKWY ,2000 N ,634028,41.09971497,-111.986366
5183,13470,HILL FIELD RD @ 2112 N ,2112,N HILL FIELD RD ,ANTELOPE AVE ,634034,41.09074599,-111.973315
5184,12926,ANTELOPE DR @ 1055 W ,1055,W ANTELOPE DR ,WOODLAND PARK DR ,634035,41.08912802,-111.984592
5185,13837,ANTELOPE DR @ 925 W ,925,W ANTELOPE DR ,WOODLAND PARK DR ,634042,41.08910903,-111.982468
5186,13974,ANTELOPE DR @ 640 W ,640,W ANTELOPE DR ,650 W ,634043,41.08928899,-111.9773021
5187,13838,ANTELOPE DR @ 759 W ,759,W ANTELOPE DR ,700 W ,634047,41.08906103,-111.980542
5188,18345,FRONTAGE RD @ 7750 S (S. WEBER) ,7750,S FRONTAGE RD ,2030 N ,635014,41.12883402,-111.9104109
5189,12062,US HWY 89 @ 198 S ,198,S US HWY 89 ,200 S ,636007,41.40540898,-112.036625
5190,12026,US HWY 89 @ 201 S ,201,S US HWY 89 ,200 S ,636008,41.405149,-112.0361781
5191,12029,US HWY 89 @ 98 N (WILLARD) ,98,N US HWY 89 ,100 N ,636010,41.41098196,-112.0361349
5192,12030,US HWY 89 @ 760 N ,760,N US HWY 89 ,100 N ,636011,41.42258103,-112.035678
5193,12031,US HWY 89 @ 1050 N ,1050,N US HWY 89 ,100 N ,636012,41.427401,-112.0355141
5194,12057,US HWY 89 @ 1025 N ,1025,N US HWY 89 ,100 N ,636013,41.42746197,-112.035786
5195,12058,US HWY 89 @ 735 N ,735,N US HWY 89 ,100 N ,636014,41.42204103,-112.035998
5196,12059,US HWY 89 @ 95 N (WILLARD) ,95,N US HWY 89 ,100 N ,636015,41.41088298,-112.036413
5197,14015,US HWY 89 @ 370 N ,370,N US HWY 89 ,100 N ,636016,41.41557697,-112.035938
5198,14016,US HWY 89 @ 1430 N ,1430,N US HWY 89 ,100 N ,636017,41.43560803,-112.035859
5199,14017,US HWY 89 @ 3725 S ,3725,S US HWY 89 ,100 N ,636018,41.44243703,-112.036891
5200,14032,US HWY 89 @ 361 N ,361,N US HWY 89 ,100 N ,636019,41.41537097,-112.036278
5201,20684,MAIN ST @ 20 N ,20,N MAIN ST ,CENTER ST ,636020,41.40931896,-112.036181
5202,20770,US HWY 89 @ 2925 S (PERRY) ,2925,S US HWY 89 ,CENTER ST ,636021,41.45613503,-112.038401
5203,23352,700 W @ 4463 S ,4463,S 700 W ,W 4450  S ,636026,41.18114196,-111.995961
5204,23356,1900 W @ 4142 S ,4142,S 1900 W ,UT-126 ,636027,41.18843197,-112.025749
5205,23357,1900 W @ 4189 S ,4189,S 1900 W ,UT-126 ,636028,41.18769298,-112.026012
5206,23366,700 W @ 4472 S ,4472,S 700 W ,UT-126 ,636031,41.18083004,-111.995688
5207,23381,26TH ST @ 181 E ,181,26TH ST ,LINCOLN AVE ,636032,41.218579,-111.976637
5208,23416,1900 W @ 4377 S ,4377,S 1900 W ,LINCOLN AVE ,636033,41.18392699,-112.026065
5209,23410,4400 S @ 2164 W ,2164,W 4400 S ,S 2175  W ,636039,41.18348302,-112.031779
5210,23411,2175 W @ 4381 S ,4381,S 2175 W ,W 4400  S ,636040,41.18379296,-112.0323739
5211,23414,1900 W @ 4362 S ,4362,S 1900 W ,W 4400  S ,636043,41.18418498,-112.025781
5212,23417,WASHINGTON BLVD @ 1927 ,1927,WASHINGTON BLVD ,US-89 ,636044,41.23229802,-111.970394
5213,23459,17TH ST @ 186 E ,186,17TH ST ,LINCOLN AVE ,636045,41.23686997,-111.976041
5214,23441,17TH ST @ 215 E (OGDEN) ,0,EAST 17TH ST ,215 E ,636063,41.23674797,-111.9753231
5215,23442,2ND ST @ 121 ,121,2ND ST ,215 E ,636064,41.25918802,-111.977262
5216,23443,530 W @ 98 S (OGDEN BDO) ,98,S 530 W ,W 100 N ,636065,41.261742,-111.990003
5217,23445,600 W @ 287 N ,287,N 600 W ,W 300  N ,636066,41.26533696,-111.9927959
5218,23446,200 N @ 774 W (BDO OGDEN) ,0,200 N ,774 W ,636067,41.26353802,-111.994093
5219,23448,DEPOT DR @ 513 S ,513,S DEPOT DR ,W 400  S ,636069,41.25409903,-111.997836
5220,23449,DEPOT DR @ 801 S (BDO OGDEN) ,0,SOUTH DEPOT DR ,801 S ,636070,41.25155301,-111.995975
5221,23450,DEPOT DR @ 1041 ,1041,DEPOT DR ,W 1050  S ,636071,41.246931,-111.99463
5222,23453,STEWART DR @ 460 S (BDO) ,0,STEWART DR ,460 S ,636074,41.25566002,-111.990895
5223,23491,1100 S @ 651 W ,651,W 1100 S ,460 S ,636081,41.24558202,-111.992332
5224,23532,US-89 @ 3807 N (PLESANT VIEW) ,0,NORTH US-89 ,460 S ,636082,41.32510401,-112.019755
5225,23533,US-89 @ 3804 N (PLEASANT VIEW) ,0,NORTH  US-89 ,460 S ,636083,41.32544703,-112.019734
5226,23536,25TH ST @ 1176 E ,1176,E 25TH ST ,460 S ,636084,41.22043099,-111.948852
5227,23537,25TH ST @ 1185 E ,1185,E 25TH ST ,HARRISON BLVD ,636085,41.22029401,-111.94863
5228,23564,1200 S @ 737 W ,737,W 1200 S ,S 750 W ,636087,41.244358,-111.9956669
5229,23700,1200 W @ 2212 S ,2212,S 1200 W ,SHADYBROOK LN ,636092,41.22763099,-112.009848
5230,23744,US HWY 89 @ 1870 N ,1870,N US HWY 89 ,1800 N ,636093,41.29097604,-111.991985
5231,23753,WASHINGTON BLVD @ 2576 N ,2576,N WASHINGTON BLVD ,N 400 E ,636095,41.30484197,-111.9686761
5232,23754,5300 S @ 636 E ,636,E 5300 S ,SUNSET DR ,636097,41.16825997,-111.964835
5233,23827,5600 S @ 3566 W ,3566,W 5600 S ,W 56TH S ,636099,41.16199503,-112.0670381
5234,23923,25TH ST @ 569 E ,569,E 25TH ST ,W 56TH S ,636100,41.22047699,-111.965554
5235,23924,25TH ST @ 602 E ,602,E 25TH ST ,JEFFERSON AVE ,636101,41.22065204,-111.964647
5236,23925,25TH ST @ 793 E ,793,E 25TH ST ,MONROE BLVD ,636102,41.22043104,-111.95951
5237,23927,MONROE BLVD @ 2478 S ,2478,S MONROE BLVD ,25TH ST ,636103,41.22091501,-111.9592089
5238,23928,25TH ST @ 806 E ,806,E 25TH ST ,MONROE BLVD ,636104,41.22056996,-111.959086
5239,23929,MONROE BLVD @ 2517 S ,2517,S MONROE BLVD ,25TH ST ,636105,41.22016704,-111.95941
5240,24004,2700 N @ 1473 W ,1473,W 2700 N ,25TH ST ,636106,41.30673099,-112.015051
5241,24005,2700 N @ 1570 W ,1570,W 2700 N ,N 1500 W ,636107,41.30696599,-112.016267
5242,24094,WALL AVE @ 1217 S ,1217,WALL AVE ,N 1500 W ,636108,41.24274496,-111.978482
5243,24114,WASHINGTON BLVD @ 1721 S ,1721,WASHINGTON BLVD ,N 1500 W ,636109,41.23626797,-111.970309
5244,24116,WASHINGTON BLVD @ 2119 S ,2119,S WASHINGTON BLVD ,N 1500 W ,636110,41.22862602,-111.970469
5245,24117,5305 S @ 1900 W ,0,5305 S ,1900 W ,636111,41.166833,-112.0263121
5246,24185,WASHINGTON BLVD @ 2927 S ,2927,WASHINGTON BLVD ,1900 W ,636115,41.21176299,-111.970816
5247,24188,WASHINGTON BLVD @ 3213 S ,3213,WASHINGTON BLVD ,US-89 ,636117,41.20574901,-111.970971
5248,24189,WASHINGTON BLVD @ 3127 S ,3127,WASHINGTON BLVD ,US-89 ,636118,41.20761302,-111.9709241
5249,24191,WASHINGTON BLVD @ 3346 S ,3346,S WASHINGTON BLVD ,US-89 ,636120,41.20275298,-111.970764
5250,24192,EDVALSON ST @ 1550 E ,1550,E EDVALSON ST ,UNNAMED ST ,636121,41.19531104,-111.939906
5251,24193,STEWART WAY @ 431 S ,431,S STEWART ST ,STANDARD WAY ,636122,41.25555,-111.990931
5252,24194,21ST ST @ 312 E (OGDEN) ,312,21ST ST ,GRANT AVE ,636123,41.229142,-111.972784
5253,24195,21ST ST @ 271 E (OGDEN) ,271,21ST ST ,GRANT AVE ,636124,41.229043,-111.973903
5254,24197,1100 N @ 447 E ,447,E 1100 N ,GRANT AVE ,636126,41.27714401,-111.967862
5255,24198,1100 N @ 609 E ,609,E 1100 N ,N JEFFERSON AVE ,636127,41.27714602,-111.963725
5256,24199,1100 N @ 711 EAST ,711,E 1100 N ,N MADISON AVE ,636128,41.27714298,-111.961234
5257,24200,1100 N @ 787 E ,787,E 1100 N ,N MONROE BLVD ,636129,41.27715001,-111.9591709
5258,24201,400 N @ 272 E (OGDEN) ,272,E 400 N ,UNNAMED ST ,636130,41.26686701,-111.972682
5259,24232,WASHINGTON BLVD @ 3074 S ,3074,S WASHINGTON BLVD ,UNNAMED ST ,636136,41.20859596,-111.970612
5260,24233,WASHINGTON BLVD @ 2972 S ,2972,S WASHINGTON BLVD ,US-89 ,636137,41.21062697,-111.9705759
5261,24234,WASHINGTON BLVD @ 3295 S ,3295,WASHINGTON BLVD ,US-89 ,636138,41.20351201,-111.970963
5262,24235,WASHINGTON BLVD @ 3521 S ,3521,S WASHINGTON BLVD ,US-89 ,636139,41.19933996,-111.971115
5263,24245,17TH ST @ 369 E ,369,E 17TH ST ,KIESEL AVE ,636140,41.23668298,-111.971001
5264,24246,17TH ST @ 370 E ,370,E 17TH ST ,KIESEL AVE ,636141,41.23679199,-111.970945
5265,24247,ADAMS AVE @ 5315 S ,5315,S 5TH E ,S 500 E ,636142,41.167612,-111.968703
5266,24249,1900 W @ 5372 S (ROY) ,5372,S 1900 W ,UT-126 ,636144,41.16557903,-112.025887
5267,24253,22ND ST @ 276 E ,276,E 22ND ST ,UT-126 ,636145,41.227051,-111.973769
5268,24277,1900 W @ 5236 S ,5236,S 1900 W ,UT-126 ,636148,41.168674,-112.0258981
5269,24278,5TH E @ 5340 S ,5340,S 5TH E ,UT-126 ,636149,41.16711896,-111.968472
5270,24279,4400 S @ 1368 W ,1368,W 4400 S ,W 44TH S ,636150,41.18360297,-112.014465
5271,24325,4400 S @ 1607 W ,1607,W 4400 S ,W 44TH S ,636153,41.18347604,-112.016264
5272,24365,1310 E @ 4550 S ,4550,S 1310 E ,Event Center Drive ,636154,41.18038003,-111.945856
5273,24398,ADAMS AVE @ 5455 S ,5455,S ADAMS AVE ,UNNAMED ST ,636155,41.16455004,-111.968749
5274,24400,ADAMS AVE @ 5558 S ,5558,S ADAMS AVE ,UNNAMED ST ,636156,41.162981,-111.968499
5275,24401,28TH ST @ 376 E ,376,E 28TH ST ,UNNAMED ST ,636157,41.21445002,-111.971272
5276,24428,ADAMS AVE @ 2515 S ,2515,S ADAMS AVE ,25TH ST ,636158,41.220334,-111.967768
5277,24426,ADAMS AVE @ 2512 S ,2512,S ADAMS AVE ,25TH ST ,636159,41.22036199,-111.9676211
5278,24427,25TH ST @ 1012 E ,1012,E 25TH ST ,JACKSON AVE ,636160,41.22055498,-111.95334
5279,24430,WALL AVE @ 2038 S ,2038,S WALL AVE ,W RUSHTON ST ,636161,41.23055898,-111.978495
5280,24432,ADAMS AVE @ 5627 S ,5627,S ADAMS AVE ,W RUSHTON ST ,636162,41.162288,-111.9687701
5281,24433,WALL AVE @ 3648 S ,3648,S WALL AVE ,W RUSHTON ST ,636163,41.19702298,-111.9792839
5282,24434,2175 W @ 4221 S ,4221,S 2175 W ,UNNAMED ST ,636164,41.18657902,-112.032328
5283,24435,2175 W @ 4232 S ,4232,S 2175 W ,UNNAMED ST ,636165,41.186532,-112.032227
5284,24436,4400 S @ 2061 W ,2061,W 4400 S ,S 2050 W ,636166,41.18339697,-112.029689
5285,24437,4400 S @ 2054 W ,2054,W 4400 S ,S 2050 W ,636167,41.18350099,-112.02951
5286,24440,4000 S @ 2215 W ,2215,W 4000 S ,S 2050 W ,636168,41.19059102,-112.033258
5287,24455,WALL AVE @ 668 N ,668,N WALL AVE ,S 2050 W ,636169,41.27010901,-111.9775141
5288,24456,2175 W @ 4054 S ,4054,S 2175 W ,S 2050 W ,636170,41.18967399,-112.032178
5289,24457,RIVERDALE RD @ 4267 S ,4267,S RIVERDALE RD ,S 550 W ,636171,41.185211,-111.987115
5290,24524,WALL AVE @ 466 N ,466,N WALL AVE ,S 550 W ,636173,41.26758599,-111.977565
5291,24551,WASHINGTON BLVD @ 3627 ,3627,WASHINGTON BLVD ,S 550 W ,636174,41.197287,-111.9711789
5292,24611,4400 S @ 1937 W ,1937,W 4400 S ,S 1950 W ,636175,41.18340796,-112.026722
5293,24620,1000 W @ 3209 N ,3209,N 1000 W ,W 3200 N ,636176,41.31604901,-112.002972
5294,24614,WASHINGTON BLVD @ 1371 S ,1371,S WASHINGTON BLVD ,US-89 ,636178,41.24168299,-111.9701869
5295,24615,20TH ST @ 120 W ,120,W 20TH ST ,US-89 ,636179,41.23129896,-111.979628
5296,24616,WASHINGTON BLVD @ 3821 S ,3821,S WASHINGTON BLVD ,US-89 ,636180,41.19344699,-111.971265
5297,24617,WASHINGTON BLVD @ 3923 S ,3923,S WASHINGTON BLVD ,US-89 ,636181,41.19161198,-111.971302
5298,24632,MIDLAND DR @ 4055 S ,4055,S MIDLAND DR ,US-89 ,636184,41.18968301,-112.049537
5299,24633,MIDLAND DR @ 4056 S ,4056,S MIDLAND DR ,US-89 ,636185,41.18938104,-112.049481
5300,21727,HIGHWAY 89 @ 1645 S ,1645,S HIGHWAY 89 ,CENTER ST ,701001,41.480447,-112.020442
5301,21728,US HWY 89 @ 1630 S ,1630,S US HWY 89 ,CENTER ST ,701002,41.48047702,-112.020774
5302,21729,US HWY 89 @ 2075 S ,2075,S US HWY 89 ,2100 South ,701003,41.471761,-112.027724
5303,21730,US HWY 89 @ 2050 S ,2050,S US HWY 89 ,2100 South ,701004,41.47239603,-112.0275511
5304,21731,300 E @ 625 S ,625,S 300 E ,1300 E ,701005,41.49771596,-112.011173
5305,21732,300 W @ 24 N ,24,N 300 W ,1300 E ,701006,41.51129404,-112.019856
5306,21733,500 W @ 950 S ,950,S 500 W ,5700 SOUTH ,701008,41.49138898,-112.024414
5307,21734,COMMERCE WAY @ 1200 S ,1200,S COMMERCE  WAY ,1300 E ,701009,41.48457899,-112.030918
5308,22216,MAIN ST @ 9 S ,9,S MAIN ST ,Forest St. ,701020,41.51020602,-112.015646
5309,23774,MAIN ST @ 47 N ,47,N MAIN ST ,Forest St. ,701024,41.51156297,-112.01587
5310,24552,MAIN ST @ 975 S ,975,S MAIN ST ,W 990 S ,701025,41.49048903,-112.01602
